ID,Type,Epoch,Loss,Accuracy
1,Training,0,6.86181640625,0.0
2,Training,0,8.773768671097294,0.0032258064516129032
3,Training,0,8.076553290007544,0.001639344262295082
4,Training,0,7.8057405555641255,0.001098901098901099
5,Training,0,7.637499371836008,0.0033057851239669425
6,Training,0,7.532238461323921,0.004635761589403973
7,Training,0,7.460252132205015,0.010497237569060774
8,Training,0,7.401390853086354,0.01943127962085308
9,Training,0,7.354699965829177,0.019502074688796677
10,Training,0,7.319143708781563,0.017712177121771214
11,Training,0,7.299850902684107,0.01926910299003322
12,Training,0,7.274458767064028,0.02386706948640483
13,Training,0,7.2577660130001505,0.027423822714681436
14,Training,0,7.244956281179053,0.0278772378516624
15,Training,0,7.233111042874443,0.028266033254156765
16,Training,0,7.224617531981542,0.026385809312638578
17,Training,0,7.210792665422087,0.024740124740124738
18,Training,0,7.201929600971319,0.02328767123287671
19,Training,0,7.193291546897394,0.02199630314232902
20,Training,0,7.184563057226391,0.02084063047285464
21,Training,0,7.1778740287818845,0.02146422628951747
22,Training,0,7.1699396630663506,0.02519809825673534
23,Training,0,7.1650641660647025,0.02405446293494705
24,Training,0,7.160616495847357,0.027351664254703326
25,Training,0,7.154652901727515,0.026213592233009706
26,Training,0,7.1480433271029655,0.025166444740346204
27,Training,0,7.142533812724369,0.025480153649167732
28,Training,0,7.139078472457302,0.025770653514180022
29,Training,0,7.133316785628674,0.027229488703923898
30,Training,0,7.12962315359017,0.02629161882893226
31,Training,0,7.124933655598055,0.02541620421753607
32,Training,0,7.120847437230652,0.02459720730397422
33,Training,0,7.117586158688929,0.024869927159209156
34,Training,0,7.113405736255357,0.024117053481331988
35,Training,0,7.108879509682053,0.024387855044074435
36,Training,0,7.106412424800738,0.024643196955280684
37,Training,0,7.102811532369044,0.023959296947271044
38,Training,0,7.099030918735947,0.02511251125112511
39,Training,0,7.096124288390124,0.02620508326029798
40,Training,0,7.094522752281339,0.026387702818104184
41,Validation,0,6.920263767242432,0.0
42,Validation,0,6.983130715110085,0.0
43,Validation,0,6.96004513331822,0.0
44,Validation,0,6.986132068018759,0.0
45,Validation,0,6.986178374871975,0.0
46,Validation,0,6.980602937586167,0.0
47,Validation,0,6.981397753856221,0.001639344262295082
48,Validation,0,6.980163473478505,0.0014084507042253522
49,Validation,0,6.982427226172553,0.0012345679012345679
50,Validation,0,6.994586472982888,0.001098901098901099
51,Validation,0,6.996019047085602,0.0009900990099009901
52,Validation,0,6.996148612048175,0.0009009009009009009
53,Validation,0,7.00034934430083,0.0016528925619834713
54,Validation,0,6.999767609224975,0.002290076335877863
55,Training,1,6.903237342834473,0.0
56,Training,1,6.893630473844467,0.0
57,Training,1,6.89689450185807,0.031147540983606555
58,Training,1,6.912430218287876,0.03296703296703297
